Internal ID,Name,Description,Bin Number
15439,RV05FQ,SWAGELOK RELIEF VALVE - 3000-4000 PSIG - 316SS - FKM,2E3B
15442,RV05GQ,SWAGELOK RELIEF VALVE - 4000-5000 PSIG - 316SS - FKM,2E3B
15445,RV05HQ,SWAGELOK RELIEF VALVE - 5000-6000 PSIG - 316SS - FKM,2E3B
2047,RV05HY,(DISC) --- HYPRO RELIEF VALVE W/ STD SEAL,DISC
2048,RV05NU,SWAGELOK RELIEF VALVE W/ VITON SEALS,4C6A
15449,RV05SAQ,SWAGELOK RELIEF VALVE - SUB ASSY - 3166SS - FKM O-RINGS,4C6C
2049,RV223416-4,TEFLON BACKUP RING - RV010,4C6D
15460,RVA23S6B33,RVA SERIES PRESSURE RELIEF VALVE  - 316SS/BUNA - 200-1500 PSI,NS
15468,RVE17S6T33,RVE SERIES - 500-2500 PSI - 3/4 FNPT - 316SS/TFE,4C8E
15470,RVF18S6T33,"RVF SERIES PRESSURE RELIEF VALVE - 75-1,000 PSI - 1"""" FNPT - 316SS/TFE - 25GPM MAX",4C6E
2052,RVS01014500,SPRING - RELIEF VALVE 5000-10000 PSIG - 316SS - LT ORANGE,NS
15477,RVZ111401,RVZ SERIES PRESSURE RELIEF VALVE  - POLYPROPYLENE/PTFE - 10-150 PSI,NS
15478,RVZ111403,RVZ SERIES PRESSURE RELIEF VALVE  - KYNAR/PTFE - 10-150 PSI,NS
15535,S1255ALC,(DISC) --- 1/8 IN X 1/2 IN MINERAL FILLED PTFE/VITON SPECTRA SEAL PKG - NON-ADJ - 1250,DISC
2060,SBRPF008,SPLIT BACKUP RING - BURP VALVE - HDA,6D5E
2061,SBRTF02,"SPLIT BACKUP RING - 006 W X 0.140"""" ID X 0.246"""" OD - PTFE - VCD",2E4I
29828,SBRTF0303,SPLIT BACKUP RING - ATP - PTFE,2E6B
29829,SBRTF0603,SPLIT BACKUP RING - ATP - PTFE,2E6B
29830,SBRTF0803,SPLIT BACKUP RING - ATP - PTFE,2E6B
29831,SBRTF1203,SPLIT BACKUP RING - ATP - PTFE,2E6B
16530,SBRTF16,3/4 SPLIT BACKUP RING - PISTON ACCUMULATOR - PTFE,2E6B
29832,SBRTF1603,SPLIT BACKUP RING - ATP - PTFE,2E6B
2064,SCPVC050,"CLEAR PVC PIPE - 1/2"""" SCH 40 - 10' LENGTH",MACH
2065,SCPVC100,"CLEAR PVC PIPE - 1"""" SCH 40 - 10' LENGTH",MACH
2066,SCPVC125,"CLEAR PVC PIPE - 1-1/4"""" SCH 40 - 10' LENGTH",MACH
2067,SCPVC150,"CLEAR PVC PIPE - 1-1/2"""" SCH 40 - 10' LENGTH",MACH
2068,SCPVC200,"CLEAR PVC PIPE - 2"""" SCH 40 - 10' LENGTH",MACH
2069,SCPVC250,"CLEAR PVC PIPE - 2-1/2"""" SCH 40 - 10' LENGTH",MACH
2070,SCPVC300,"CLEAR PVC PIPE - 3"""" SCH 40 - 10' LENGTH",MACH
2071,SCPVC350,"CLEAR PVC PIPE - 3-1/2"""" SCH 40 - 10' LENGTH",MACH
2072,SCPVC600,"CLEAR PVC PIPE - 6"""" SCH 40 - 10' LENGTH",MACH
27623,SELR1-0100,RADIAL SHAFT SEAL - OUTPUT SHAFT - SLA,B-1F2A
27624,SELR1-0101,RADIAL SHAFT SEAL - CARRIER - SLA,B-1F2B
27625,SELR1-0102,SHAFT SEAL - PLUNGER ADAPTER - SLA,B-1F2C
27626,SELR1-0103,LIP SEAL - SLIDER - SLA,B-1F2D
27627,SELR1-0104,SPRING LOADED ROTARY SHAFT SEAL - ADJUSTMENT SHAFT - SLA,B-1F2E
27628,SELR1-0105,RADIAL SHAFT SEAL - SINGLE LIP - WORM SHAFT - SLA,B-1F2F
27629,SELR2-0100,RADIAL SHAFT SEAL - DOUBLE LIP - WORM SHAFT - SLA,B-1E3A
27295,SELWI-VI0403,WIPER SEAL - 1/4 IN - VITON - ATP/1250,6B4D
27296,SELWI-VI0603,WIPER SEAL - 3/8 IN - VITON - ATP/1250/1500/SLA,6B5D
27297,SELWI-VI0803,WIPER SEAL - 1/2 IN - VITON - ATP/1250/1500/5400/8400/SLA,6B6D
2074,SETS6061606,SET SCREW - FILTER ASSY BLEED SCREW - 18-8SS,12D5B
2075,SETS6103204,SET SCREW - NEEDLE VALVE - 316SS,2A5G
2076,SETS663203,SET SCREW - GX15 PUMP - 316SS,2C5A
2078,SETSQST5061675,SQUARE HEAD SET SCREW - 3/8-16 X 3/4 IN - ZINC PLATED STEEL,3A5D
20598,SFHS8042810,"FLAT HEAD SCREW 1/4""-28 X 5/8  - FRONT COVER - 18-8 - ATP",4B7G
27631,SHMRW-0010,SHIM - ADJUSTMERNT TOWER - SLA,B-1E3B
18419,SK000112,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18420,SK000114,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18421,SK000118,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18472,SK000120,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18422,SK000121,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18423,SK000123,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18459,SK000125,SKR6201 - 6200 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18424,SK000126,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18425,SK000129,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18426,SK000130,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18473,SK000132,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18475,SK000133,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18439,SK000142,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18474,SK000183,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18476,SK000245,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18440,SK000461,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
29608,SK000551,SKR6201 - 6200 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18460,SK000569,SKR6201 - 6200 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18437,SK000621,SKR2502 - 1250 RENTAL PACKAGE ASSY - 2 PUMP STD,RENT
18477,SK000673,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18462,SK000685,SKR5401 - 5400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18478,SK000796,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18463,SK000840,SKR5401 - 5400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18441,SK000842,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
25641,SK000845,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18479,SK000864,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18464,SK000866,SKR5401 - 5400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18480,SK000897,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18481,SK000941,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18482,SK000943,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18427,SK000989,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18465,SK001003,SKR5401 - 5400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18428,SK001010,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18438,SK001012,SKR2502 - 1250 RENTAL PACKAGE ASSY - 2 PUMP STD,RENT
18429,SK001016,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18430,SK001020,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18431,SK001021,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18442,SK001022,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18483,SK001025,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18484,SK001027,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18443,SK001040,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18444,SK001041,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18445,SK001043,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18485,SK001044,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18486,SK001045,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18487,SK001047,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18466,SK001049,SKR5401 - 5400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18446,SK001050,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18432,SK001051,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18467,SK001053,SKR5401 - 5400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18433,SK001058,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18447,SK001059,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18448,SK001061,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18449,SK001062,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18488,SK001064,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18450,SK001066,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18451,SK001068,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18452,SK001075,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18434,SK001076,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18435,SK001077,SKR2501 - 1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18468,SK001082,SKR5401 - 5400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18469,SK001083,SKR5401 - 5400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18470,SK001084,SKR5401 - 5400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18489,SK001088,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18453,SK001097,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18471,SK001191,SKR5401 - 5400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18454,SK001379,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18455,SK001380,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18456,SK001381,SKR5001 - 1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18490,SK001425,SKR8401 - 8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
18461,SK001487,SKR6201 - 6200 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
27273,SK001781,TRANSVAC RENTAL PACKAGE ASSY ,RENT
17698,SK01102,(DISC) --- 1 PUMP SKID FRAME- UNIV - 316SS,PROJ
2080,SK01103UK,(DISC) --- 1 PUMP SKID FRAME- UK - 316L SS,PROJ
17699,SK01MS,(DISC) --- 1 PUMP MINI SKID FRAME- UNIV - 316SS,PROJ
2081,SK02102,(DISC) --- 2 PUMP SKID FRAME - UNIV - 316L SS,PROJ
17700,SK02104,(DISC) --- 2 PUMP SKID FRAME- 1250 - 316SS,PROJ
17707,SK115S61,(DISCONTINUED)---SO PUMP MARINE PACKAGE ASSY - 1 PUMP STD - 316SS FRAMED/DRIP PAN - CONTAINS THE FOLLOWING ITEMS - ANODIZED RLF - PARKER FITTINGS - GS SS CALI GAUGE - PRESSURE GAUGE - PRESSURE RELIEF VALVE ASSY,PROJ
17755,SK125S61,(DISCONTINUED)---1250 MARINE PACKAGE ASSY - 1 PUMP STD - 316SS FRAMED/DRIP PAN - CONTAINS THE FOLLOWING ITEMS - ANODIZED RLF - PARKER FITTINGS - GS SS CALI GAUGE - PRESSURE GAUGE - PRESSURE RELIEF VALVE ASSY,PROJ
17812,SK150S61,(DISCONTINUED)---1500 MARINE PACKAGE ASSY - 1 PUMP STD - 316SS FRAMED/DRIP PAN - CONTAINS THE FOLLOWING ITEMS: PARKER FITTINGS - ANODIZED RLF - GS SS CALI GAUGE - PRESSURE GAUGE - PRESSURE RELIEF VALVE ASSY,PROJ
17841,SK154S61,(DISCONTINUED)---5400 MARINE PACKAGE ASSY -  LOW PRESSURE - 1 PUMP STD - 316SS FRAMED/DRIP PAN - CONTAINS THE FOLLOWING ITEMS: ANODIZED RLF - PARKER FITTINGS - GS SS CALI GAUGE - PRESSURE GAUGE - PRESSURE RELIEF VALVE ASSY,PROJ
17849,SK162S61,(DISCONTINUED)---6200 MARINE PACKAGE ASSY - 1 PUMP STD - 316SS FRAMED/DRIP PAN - CONTAINS THE FOLLOWING ITEMS: ANODIZED RLF - PARKER FITTINGS - GS SS CALI GAUGE - PRESSURE GAUGE - PRESSURE RELIEF VALVE ASSY,PROJ
17877,SK184S61,(DISCONTINUED)---8400 MARINE PACKAGE ASSY -  LOW PRESSURE - 1 PUMP STD - 316SS FRAMED/DRIP PAN - CONTAINS THE FOLLOWING ITEMS: ANODIZED RLF - PARKER FITTINGS - GS SS CALI GAUGE - PRESSURE GAUGE - PRESSURE RELIEF VALVE ASSY,PROJ
17885,SK215S61,(DISCONTINUED)---SO PUMP MARINE  PACKAGE ASSY - 2 PUMP STD - 316SS FRAMED/DRIP PAN - CONTAINS THE FOLLOWING ITEMS - ANODIZED RLF - PARKER FITTINGS - GS SS CALI GAUGE - PRESSURE GAUGE - PRESSURE RELIEF VALVE ASSY,PROJ
17889,SK225S61,1250 PACKAGE ASSY - 2 PUMP STD - 316SS FRAMED/DRIP PAN - HOUSES AND CONTAINS THE FOLLOWING ITEMS ALONG WITH ALL NECESSARY TUBING AND FITTINGS,PROJ
17890,SK250S61,(DISCONTINUED)---1500 PACKAGE ASSY - 2 PUMP STD - 316SS FRAMED/DRIP PAN - HOUSES AND CONTAINS THE FOLLOWING ITEMS ALONG WITH ALL NECESSARY TUBING AND FITTINGS,PROJ
2082,SK2550,PACKAGE SERIAL NUMBER PLATE,PROJ
2085,SK25S6101,(DISC) --- SOLENOID BRACKET - 1250 SERIES - 316SS,2E6D
2086,SK50S6101,(DISC) --- SOLENOID BRACKET - 1500 SERIES - 316SS,2E6D
24531,SKDH33-X-HYD-N,DHDA33-X Hyd seal kit,PUMP-B
2089,SKEKS6110,(DISC) --- ELECTRIC PUMP STAND - 10GA 316SS #3 POLISH,DISC
15628,SKF115S62,LPX PUMP PACKAGE FRAME - 316SS- SINGLE PUMP - WITH DRAIN PLUG VERSION 2,PROJ
15629,SKF215S61,LPX  PUMP PACKAGE FRAME - 316SS - DOUBLE PUMP - WITH DRAIN PLUG,PROJ
15630,SKF225S61,1250 PUMP PACKAGE FRAME - 316SS - DOUBLE PUMP -  WITH DRAIN PLUG,PROJ
15631,SKF250S61,1500 PUMP PACKAGE FRAME - 316SS - DOUBLE PUMP - WITH DRAIN PLUG,PROJ
15632,SKF250S62,1500 PUMP PACKAGE  FRAME - 316SS - DOUBLE PUMP - WITH DRAIN PLUG,PROJ
15633,SKF250S63,1500 PUMP PACKAGE FRAME - 316SS - DOUBLE PUMP - WITH DRAIN PLUG,PROJ
17924,SKR2501,1250 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
17926,SKR2502,1250 RENTAL PACKAGE ASSY - 2 PUMP STD,RENT
17927,SKR5001,1500 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
17929,SKR5002,1500 RENTAL PACKAGE ASSY - 2 PUMP STD,RENT
17930,SKR5401,5400 RENTAL PAKCAGE ASSY - 1 PUMP STD,RENT
17931,SKR6201,6200 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
17932,SKR8401,8400 RENTAL PACKAGE ASSY - 1 PUMP STD,RENT
16025,SOLR0001-010,1 PANEL TOP OF POLE ALUMINUM MOUNT - 3 IN PIPE - 90 MPH,PROJ
16027,SOLR0001-020,2 PANEL TOP OF POLE ALUMINUM MOUNT - 3 IN PIPE - 90 MPH,PROJ
16038,SOLR0002-010,DEKA GEL BATTERY - 12VDC - 99AH - 8G27,PROJ
16043,SOLR0002-015,DEKA GEL BATTERY - 12VDC - 108AH - 8G30H,PROJ
16045,SOLR0002-020,DEKA GEL BATTERY - 12VDC - 210AH - 8G4DLTP,PROJ
16046,SOLR0002-025,DEKA GEL BATTERY - 12VDC - 265AH - 8G8D,PROJ
16048,SOLR0003-010,"BLACK BATTERY JUMPER 18"" 4 AWG",PROJ
16049,SOLR0003-020,"RED BATTERY JUMPER 18"" 4 AWG",PROJ
2094,SOLR0003-040,RED BATTERY TERMINAL COVER,3A7C
2095,SOLR0003-041,RED BATTERY TERMINAL COVER,3A3A
2096,SOLR0003-050,BLACK BATTERY TERMINAL COVER,3A7B
2097,SOLR0003-051,BLACK BATTERY TERMINAL COVER,3A3B
16050,SOLR0004-130,"BATTERY BOX - (1) 108 AH - FIBERGLASS- 15"""" W X 15"""" D X 12"""" H WITH (3)  1/2"""" COLLARS",PROJ
16054,SOLR0004-140,"BATTERY BOX - (3) 108 AH - FIBERGLASS - 24"""" W X 15"""" D X 12"""" H - (2) 1/2"""" COLLARS",PROJ
16061,SOLR0004-220,COOL CELL ENCLOSURE - CCWB2118302C,PROJ
16062,SOLR0004-250,COOL CELL ENCLOSURE - CCTT522828,PROJ
16072,SOLR0005-135,SOLAR PANEL - 135W - 7.63A - 12V KYOCERA CLASS 1 DIV 2,PROJ
16075,SOLR0006-1,RECYCLE TIMER - 12VDC - 25/30A,PROJ
16076,SOLR0007-010,"(DISC) --- WIRE #14/2C 600/1000V 27A PVC JACKET, MARINE RATED",PROJ
18305,SOLR0007-015,"(DISC---ELC-DTNT6) --- WIRE #12/2C 600/1000V 36A PVC JACKET, MARINE RATED - .36"""" OD",PROJ
18306,SOLR0007-020,"(DISC---ELC-DTNT10)---WIRE #10/2C 600/1000V 46A PVC JACKET, MARINE RATED - .42"""" OD",PROJ
16077,SOLR0008-010,CONTROLLER - 12V-10A - MORNING STAR SUN SAVER- CLASS1 DIV 2,PROJ
16079,SOLR0008-015,CONTROLLER - 12/24&48V-15A - M,PROJ
16080,SOLR0008-020,CONTROLLER - 12V-20A - MORNING STAR SUN SAVER- CLASS1 DIV 2,PROJ
16083,SOLR0008-030,CONTROLLER - 12/24&48V-30A - MORNING STAR PROSTAR W/ LCD DISPLAY,PROJ
16085,SOLR0008-045,CONTROLLER - 12-48V-45A - MORNING STAR TRISTAR,PROJ
16086,SOLR0008-060,CONTROLLER - 12-48V-60A - MORNING STAR TRISTAR,PROJ
16087,SOLR0008-061,METER W/ LCD DISPLAY FOR TRISTAR UNITS,PROJ
16089,SOLR0009-301,MOTOR - 12VDC - 3PH - 1/5 HP - 64 RPM - W/ INTEGRATED CONTROL & EXTERNAL SPEED POT,PROJ
16090,SOLR0009-302,MOTOR - 12VDC - 3PH - 1/5 HP - 67 RPM - W/ RIGHT ANGLE CONNECTOR AND 47 IN CORD - REQUIRES CONTROL BOARD,PROJ
16097,SOLR0010-302,MOTOR CONTROL BOARD FOR SOLR0009-302 - 12 VDC - 9-13 VDC INPUT - 16 A OUTPUT - 1/5 HP,PROJ
16098,SOLR0011-001,ALUMINUM ENCLOSURE - IP 66/67/68 - 7L X 3.2W X 2.2H - GRAY,PROJ
16099,SOLR0011-002,ALUMINUM ENCLOSURE - IP 66/67/68 - 7L X 3.2W X 2.2H - BARE,PROJ
16100,SOLR0011-003,ALUMINUM ENCLOSURE - IP 66/67/68 - 7L X 3.2W X 2.2H - BLACK,PROJ
16135,SOLR0300-010,"MANUAL STAND - ACCEPTS SOLR0004-130 & SOLR0004-140, AL6063, W/ STABILIZERS, 29"""" W X 24"""" D X 12"""" H",PROJ
16137,SOLR0300-210,PLC SHOW STAND W/ CASTERS - AL6063 - 20W X 32D X 48H - ACCEPTS SOLR0004-130,PROJ
16138,SOLR0300-211,PLC STAND - AL6063 - 20W X 32D X 48H - W/ STABILIZERS - ACCEPTS SOLR0004-130,PROJ
16139,SOLR0300-250,SCADA STAND - AL6063 - 28.5W X 34.5D X 47.75H - ACCEPTS 24W X 15D X 12H BATTERY BOX - ASSY,PROJ
16144,SOLR0300-450,COOL CELL STAND - AL6063 - 25W X 13D X 24H - ACCEPTS 16W X 13D X 12H ENCLOSURE - ASSY,PROJ
2105,SP12CK20,SPRING - 1/2 IN FAILSAFE CHECK - 20 PSIG - C276,1A5D
2106,SP14CK20,SPRING - 1/4 IN FAILSAFE CHECK - 20 PSIG - C276,1A5B
27292,SPE-E29011,1/4 IN SPECTRA SEAL - ATP,6B4D
27294,SPE-E29012,1/2 IN SPECTRA SEAL - ATP,6B6D
16148,SPECIAL ITEM 01,(DISC) --- SPECIAL ITEM FOR CUSTOM SKID PACKAGE,PROJ
16149,SPECIAL ITEM 02,(DISC) --- SPECIAL ITEM FOR CUSTOM SKID PACKAGE,PROJ
16150,SPECIAL ITEM 03,(DISC) --- SPECIAL ITEM FOR CUSTOM SKID PACKAGE,PROJ
16151,SPECIAL ITEM 04,(DISC) --- SPECIAL ITEM FOR CUSTOM SKID PACKAGE,PROJ
16152,SPECIAL ITEM 05,(DISC) --- SPECIAL ITEM FOR CUSTOM SKID PACKAGE,PROJ
16153,SPECIAL ITEM 06,(DISC) --- SPECIAL ITEM FOR CUSTOM SKID PACKAGE,PROJ
16154,SPECIAL ITEM 07,(DISC) ---  SPECIAL ITEM FOR CUSTOM SKID PACKAGE,PROJ
16155,SPECIAL ITEM 08,(DISC) --- SPECIAL ITEM FOR CUSTOM SKID PACKAGE,PROJ
16156,SPECIAL ITEM 09,(DISC) --- SPECIAL ITEM FOR CUSTOM SKID PACKAGE,PROJ
16157,SPECIAL ITEM 10,(DISC) --- SPECIAL ITEM FOR CUSTOM SKID PACKAGE,PROJ
2117,SPEL215350170,SPRING - 1/4 IN MICRO FAILSAFE CHECK - 1 PSIG - ELGELLOY,1A8F
16158,SPES112F,PISTON SCREW SEAL - 6200 - FFKM,2C8F
2119,SPES112H,PISTON SCREW SEAL - 6200 - MOTOR,2C8G
16159,SPES112P,PISTON SCREW SEAL - 6200 - FKM,2C8H
24700,SPES112X,PISTON SCREW SEAL - 6200 - FKM,2C8H
2120,SPHC18001,SPRING - 1250/1500 BLEED - C276,231
2120,SPHC18001,SPRING - 1250/1500 BLEED - C276,1A3H
2121,SPHC217546170,SPRING - 1/4 IN FAILSAFE CHECK - 1 PSIG - C276,1A5A
2122,SPHC217913120,SPRING - 1/4 IN FAILSAFE CHECK - 5 PSIG - C276,1A5B
2123,SPHC385786170,SPRING - 1/2 IN FAILSAFE CHECK - 1 PSIG - C276,1A5C
2124,SPHC38597590,SPRING - 1/2 IN FAILSAFE CHECK - 5 PSIG - C276,1A5D
2125,SPHC39570,(DISC) --- SPRING - 1/2 IN FAILSAFE CHECK - 70 PSIG - C276,DISC
2127,SPHVCKHC01,1 PSIG HV CHECK SPRING - HC276,1A5E
2128,SPHVHPCK20,(DISC) --- SPRING - HV FAILSAFE CHECK - 20 PSIG - C276,DISC
2129,SPHVHPCK5,(DISC) --- SPRING - HV FAILSAFE CHECK - 5 PSIG - C276,DISC
24816,SPM0050-01,"1/2"" CONDUIT COUPLING",2D6B
27632,SPRPF-0005,SPRING PLUNGER - ADJUSTMENT TOWER - SLA,B-1E3C
2132,SPRVE11,SPRING - RVE11S6T33 - 75-500 PSIG,4C5F
2139,SPS6K1A,SPRING - SWAGELOK - 50-350 PSI - BLUE,4C7A
2140,SPS6K1B,SPRING - SWAGELOK - 350-750 PSI - YELLOW,4C7A
2141,SPS6K1C,SPRING - SWAGELOK - 750-1500 PSI - PURPLE,4C7B
2142,SPS6K1D,SPRING - SWAGELOK - 1500-2250 PSI - ORANGE,4C7B
2143,SPS6K1E,SPRING - SWAGELOK - 2250-3000 PSI - BROWN,4C7C
2144,SPS6K1F,SPRING - SWAGELOK - 3000-4000 PSI - WHITE,4C7C
2145,SPS6K1G,SPRING - SWAGELOK - 4000-5000 PSI - RED,4C7D
2146,SPS6K1H,SPRING - SWAGELOK - 5000-6000 PSI - GREEN,4C7D
2147,SPSHVCKHC01,1 PSIG SHV SPRING HC276 58G,1A5F
2150,SSCS6042005,"SOCKET CAP SCREW - 1/4-20 x 3/8"""" DIAPHRAGM PUMP - 316SS",4B4C
2151,SSCS6042008,SOCKET CAP SCREW - 1/4 - 20 X 1/2 IN - 316SS,4B4D
2153,SSCS6042012,SOCKET CAP SCREW - 1/4 - 20 X 3/4 IN - 316S,4B4E
2156,SSCS6042810,CAP SCREW - 1/4 - 28 X 5/8 - 316SS,4B4F
2157,SSCS6042816,SCREW - SS 1/4 - 28 X 1,4B4G
2158,SSCS6051810,SCREW - 5/16-18 X 5/8  IN - 316S,6D5C
2159,SSCS6051812,SOCKET CAP SCREW - 5/16 - 18 X 3/4 IN - 316SS - TRANSFER SHAFT ACUTATOR - SLA,4B5B
2161,SSCS6051816,SCREW - 316SS - 5/16 - 18 X 1,5B5C
2162,SSCS6051816RH,"SCREW - SS - 5/16-18 X 1"""" LOW HEAD SOCKET CAP SCREW",4B5D
2167,SSCS6051872,SOCKET CAP SCREW - 5/16 - 18 X 4.5 IN - 316SS - TRANSFER SHAFT ACTUATOR,4B5E
28053,SSCS6061628,SOCKET CAP SCREW - 3/8 - 16 X 1-7/5 IN - SLA - 316SS,4B5F
16178,SSCS6063206F,"FLAT HEAD SOCKET CAP SCREW - 6-32 X 5/16"""" - 316SS",4B6A
2172,SSCS6082016,SOCKET CAP SCREW - SPOOL G - 316SS,4B6B
2174,SSCS60840,SOCKET HEAD CAP SCREW - M12 X 1.25 X 44MM - 316SS - RVE,2B5E
2176,SSCS6102406,SCREW - 316SS - 10 - 24 - 3/8,4B6C
2177,SSCS6102408,SOCKET CAP SCREW - 316SS - 10 - 24 X 1/2 - FXA,4B6D
2178,SSCS62250,SET SCREW - NV T-HANDLE - 316SS,3D2A
2179,SSCS6M1035,SOCKET HEAD CAP SCREW - METRIC - M10  X 35MM - 316SS - RVE,2B5F
2180,SSCS6M616,LEWA HEAD ADAPTER SCREW - METRIC - 6 X 1MM X 16MM,4B6E
24817,SSCS8042008,SOCKET CAP SCREW - 1/4 - 20 X 1/2 IN - 18-8,4B6G
2154,SSCS8042014,SOCKET CAP SCREW 1/4- 20 X 7/8 - BASE SCREW - 18-8 - ATP,4B6G
20600,SSCS8042020,"SOCKET CAP SCREW 1/4""-20 X 1-1/4 - ADJUSTMENT BLOCK - ATP",4B7A
24819,SSCS8102408,SOCKET CAP SCREW - 18-8 - 10 - 24 X 1/2 - ATP,4B7B
24772,SSCS8102432,SOCKET CAP SCREW 10-24 X 2 - ADJUSTMENT BLOCK - 18-8 STAINLESS - ATP,4B7C
2182,SSCS863208,MACHINE SCREW - (6 - 32 X 1/2) - GX15 - 18-8SS,4B7D
